"ZEN TO","['Services aux entreprises', 'Marketing, communication', 'solutions digitales', 'commerce', 'lieu connectés', 'BtoB']","Des solutions digitales pour le commerce et le lieu connectés"
"TOUCAN TOCO","['SSII & NTIC', 'Big Data', 'édition', 'logiciels', 'dataviz', 'big data', 'BtoB']","Une société d'édition de logiciels de dataviz"
"Airnounou","['Services aux particuliers', 'emploi', 'commerciaux', 'site', 'BtoB', 'BtoC']","AirNounou s'occupe de tout !"
"SKILL PARTNER","['SSII & NTIC', 'Cloud', 'solutions', 'innovantes', 'pertinentes', 'transformation', 'BtoB']","Apporter des solutions innovantes et pertinentes à des entreprises qui se transforment"
"ABEEM LIVE TECHNOLOGIES","['Art, Culture, Loisirs, Sport', 'Musique', 'Solutions', 'temps-réel', 'performance', 'scène', 'BtoC']","Solutions temps-réel pour la performance sur scène"
"LUNEALE","['Santé, Biotech, Chimie', 'Pharmaceutique', 'coupes menstruelles', 'cups', 'coupe menstruelle', 'protections periodiques', 'produit brevete', 'sante', 'regles']","La protection périodique réinventée"
"ACTRONIKA","['Electronique & Composants', 'Objets connectés', 'Système haptique permettant de créer des sensations tactiles']","Système haptique permettant de créer des sensations tactiles"
"TRUSK","['Transport & Logistique', 'déménageur', 'transport', 'chauffeur', 'BtoC', 'CtoC']","Un camion et un déménageur à votre disposition, dans l'heure"
"AGELIOS CONSEIL","['Services aux entreprises', 'Conseil', 'cabinet de conseil', 'nouvelles technologies', 'mobiles', 'BtoB']","Un cabinet de conseil en nouvelles technologies mobiles"
"TRADEE","['SSII & NTIC', 'Internet', 'acheter', 'vendre', 'échanger', 'beaux objets', 'CtoC']","Une nouvelle façon d'acheter, de vendre et d'échanger de beaux objets"
"GAMINHO","['Jeux, Jouets', 'Développe', 'édite', 'jeux', 'sport', 'sociaux', 'mobile', 'BtoB', 'BtoC']","Développe et édite des jeux de sport sociaux sur mobile"
"WIMBAYA","['SSII & NTIC', 'Internet', 'Trouvez', 'réservez', 'rapidement', 'lieu', 'événement', 'BtoB', 'BtoC']","Trouvez et réservez rapidement le lieu idéal pour votre événement"
"KRAWD","['Services aux entreprises', 'Web marketing, publicité en ligne', 'réseau', 'créatifs', 'communication', 'BtoB']","Un réseau exclusif de créatifs du monde la communication"
"SIDE","['Emploi, Job', 'Trouvez', 'jobs', 'étudiants', 'emploi du temps', 'BtoB', 'BtoC']","Trouvez des jobs étudiants qui s'adaptent à votre emploi du temps"
"1BAG1MATCH","['Cleantech, Energie', 'Recyclage', 'marque', 'bagagerie', 'maroquinerie', 'accessoires', 'décoration', 'maillots de sports', 'recyclés', 'BtoC']","Une marque qui réalise de la bagagerie, de la maroquinerie et des accessoires de décoration en maillots de sports recyclés"
"HELIPTE","['Santé, Biotech, Chimie', 'Diagnostique, Analyse', 'Diagnostic', 'environnements', 'agroalimentaire', 'BtoB']","Diagnostic en environnements et agroalimentaire"
"EALICO","['Services aux entreprises', 'Conseil', 'service', 'simplifie', 'gestion', 'obligations réglementaires', 'BtoB']","Le service qui simplifie la gestion des obligations réglementaires"
"CLAPNCLIP","['SSII & NTIC', 'Media', 'réseau', 'monteurs', 'experts', 'service', 'vidéastes', 'amateurs', 'BtoB', 'BtoC']","Premier réseau de monteurs experts au service des vidéastes amateurs"
"ENOBRAQ","['Cleantech, Energie', 'Développement durable', ""Développement d'une levure pour capturer et recycler le CO2""]","Développement d'un procédé fermentaire pour capturer et recycler le CO2"
"NATEOSANTE","['Electronique & Composants', 'Objets connectés', ""purificateurs d'air"", 'Filtres', 'médicale', 'BtoB', 'BtoC']","Propose une large gamme de purificateurs d'air (Filtres de qualité médicale)"
"PEPTIMIMESIS","['Santé, Biotech, Chimie', 'Services', 'société est spécialisée dans la découverte et le développement de peptides thérapeutiques transmembranaires']","Société spécialisée dans la découverte et le développement de peptides thérapeutiques transmembranaires"
"BUBBLETING","['Services aux entreprises', 'Conseil', 'Cabinet digital', 'conseil', 'prestation', 'services informatiques', 'BtoB']","Les Consultants Indépendants Experts IT & Digital se trouvent sur Bubbleting !"
"HPE INGREDIENTS","['Restauration, Cuisine, Alimentation', 'Services', 'Développe', 'produit', 'commercialise', 'ingrédients', 'innovants', 'nutrition', 'santé', 'compléments alimentaires', 'aliments fonctionnels', 'BtoB']","Développe, produit et commercialise des ingrédients innovants en nutrition/santé pour le marché des compléments alimentaires et des aliments fonctionnels"
"TWINLIFE","['SSII & NTIC', 'Télecommunication', 'opérateur', 'communications', 'réseau social', 'application mobile', 'télécommunication', 'BtoB', 'BtoC']","Permettre à chacun de devenir son propre opérateur de communications"
"PETITE GENEVE","['Mode, Textile, Beauté', 'Accessoires', 'Achète', 'vend', 'échange', 'produits', 'luxe', 'seconde main', 'BtoC']","Achète, vend et échange toutes sortes de produits de luxe de seconde main"
"MYSHOPPINGPLAZA.COM","['Meuble, Décoration', 'partenaire', 'décoration', 'e-commerce', 'BtoC']","Votre nouveau partenaire en décoration"
"E-NOVATE","['SSII & NTIC', 'Big Data', 'trading desk', 'mobile', 'premium', 'RTB', 'publicité', 'BtoB']","Le premier trading desk 100% mobile et 100% premium"
"INTUITIVE ROBOTS","['Electronique & Composants', 'Drone, Robotique', 'Conçoit', 'réalise', 'applications', 'robots humanoïdes', 'BtoB', 'BtoC']","Conçoit et réalise des applications pour robots humanoïdes"
"HUMAROBOTICS","['Electronique & Composants', 'Drone, Robotique', 'robotique', 'collaborative', 'électronique', 'BtoB']","Spécialisé dans la robotique collaborative"
"GENERATION ROBOTS","['Electronique & Composants', 'Drone, Robotique', 'Spécialiste Européen', 'Robotique de Service', 'électronique', 'robot', 'BtoB', 'BtoC']","Le Spécialiste Européen de la Robotique de Service"
"DSD IMAGE","['Services aux entreprises', 'Services (Autres)', 'fabrication', 'objets', 'matières plastiques', 'éco-PVC', 'bioplastiques', 'BtoB']","Spécialiste de la fabrication d’objets en matières plastiques en éco-PVC et bioplastiques"
"ELIXIR AIRCRAFT","['Transport & Logistique', 'avion', 'biplace', 'sérénité', 'accessible à tous', 'BtoC']","Un avion biplace français symbole de sérénité et accessible à tous"
"PICINTOUCH","['Art, Culture, Loisirs, Sport', 'Photograhie, Peinture', 'Impression', 'photos', 'grands-parents', 'BtoC']","Le service d'impression des photos pour les grands-mères"
"GUIDMEE","['Art, Culture, Loisirs, Sport', 'Sport', 'plateforme collaborative', 'découvrir', 'ville', 'sport', 'CtoC']","Une plateforme collaborative vous permettant de découvrir une ville tout en faisant du sport"
"WEEZL","['Art, Culture, Loisirs, Sport', 'Sport', 'réseau social', 'parieurs', 'sportifs', 'BtoC']","Le réseau social des parieurs sportifs"
"VA BE","['Mode, Textile, Beauté', 'Vêtements', 'marque', 'tricots', 'corses', 'BtoC']","Une marque de tricots corses"
"TERRE ET VIGNE","['SSII & NTIC', 'Media', 'webTV', 'terroir', 'gastronomie', 'vin', 'BtoB', 'BtoC']","Une webTV dédiée aux amoureux du terroir, de la gastronomie et du vin"
"WECEIPT","['SSII & NTIC', 'Internet', 'Plateforme', 'gestion', 'tickets', 'caisse électroniques', 'BtoB', 'BtoC']","Plateforme de gestion de tickets de caisse électroniques"
"STAMBIA","['SSII & NTIC', 'Big Data', 'éditeur', 'solution', 'intégration de données', 'logiciel', 'BtoB']","Un éditeur français d’une solution d’intégration de données"
"COPPELIS","['Services aux entreprises', 'Productivité', 'conseil', 'développement', 'solutions digitales', 'innovantes', 'BtoB']","Une société de conseil et de développement spécialisée dans les solutions digitales innovantes pour les entreprises"
"ELEPHONERS","['Services aux entreprises', 'Services (Autres)', 'prospection commerciale', 'BtoB', 'génération de leads', 'relation client', 'appels']","Externalisez vos campagnes d'appels"
"MARCY PARIS","['Mode, Textile, Beauté', 'Vêtements', 'Bureau', 'création', 'conception', 'BtoB']","Bureau de création et de conception"
"L ATELIER DE L ECLAIR","['Restauration, Cuisine, Alimentation', 'Biscuits, Sucreries', 'pâtisserie', 'haute couture', 'éclair', 'BtoC']","La première pâtisserie haute couture entièrement dédiée au monde de l'éclair"
"LAFACADE","['Electronique & Composants', 'LED, Eclairage', 'conçoit', 'fabrique', 'installe', 'Media Façades', 'appareils', 'éclairage', 'LED', 'architecture', 'BtoB']","Conçoit, fabrique et installe des Media Façades et des appareils d'éclairage LED pour l'architecture"
"ACSEP","['SSII & NTIC', 'Big Data', 'Digital Supply Chain', 'cloud', 'Big Data', 'BtoB']","Spécialiste de la Digital Supply Chain"
"ODASEVA.COM","['SSII & NTIC', 'Sécurité', 'cloud', 'Salesforce', 'sécuriser', 'données', 'industrialiser', 'BtoB']","Aide les clients Salesforce à sécuriser leurs données et à industrialiser leur centre d'excellence"
"GREENCITYZEN","['Cleantech, Energie', 'Développement durable', 'Solutions', 'nouvelle génération', 'monitoring', 'IoT', 'BtoB']","Solutions nouvelle génération de monitoring"
"ONE2TEAM","['SSII & NTIC', 'Cloud', 'Solution Collaborative', 'Cloud', 'Gestion de Portefeuilles', 'Gestion de Projets', 'BtoB']","Solution Collaborative Cloud de Gestion de Portefeuilles et de Projets"
"FOREYN","['Voyage, Hébergement', 'tourisme', 'voyage', 'rencontre', 'voyageurs', 'touristes', 'application mobile', 'iOS', 'Android', 'startup']","Rencontrez les voyageurs qui ont les mêmes attentes du voyage que vous"
"TATTOOME","['SSII & NTIC', 'Internet', 'guide', 'en ligne', 'français', 'belge', 'tatoueurs', 'BtoB', 'BtoC']","Le 1er guide en ligne français et belge des tatoueurs"
"SYNAPLUS SOLUTIONS","['SSII & NTIC', 'Big Data', 'conçoit', 'développe', 'solutions logicielles', 'intelligence artificielle', 'performance', 'BtoB']","Conçoit et développe des solutions logicielles d’intelligence artificielle qui démultiplient la performance des entreprises"
"LE CHOCOLAT DES FRANCAIS","['Restauration, Cuisine, Alimentation', 'Biscuits, Sucreries', 'chocolats', 'artisanaux', 'beurre de cacao', 'naturels', 'sans huile de palme', 'sans conservateurs', 'made in France', 'BtoB', 'BtoC']","Elabore des chocolats artisanaux, 100% pur beurre de cacao, 100% naturels, sans huile de palme, sans conservateurs et made in France"
"ENEIXIA","['Services aux entreprises', 'RH', 'solution', 'globale', 'mieux vivre', 'en entreprise', 'BtoB']","La première solution globale pour mieux vivre en entreprise"
"WAZASHIRT","['Mode, Textile, Beauté', 'Vêtements', 'vêtement', 'pocket amovible', 'mode', 'marque', 'BtoC']","Le 1er vêtement à pocket amovible"
"INTERVIEWAPP","['Emploi, Job', 'Entretien', 'vidéo', 'différé', 'BtoB', 'BtoC']","Entretien vidéo différé"
"PickAsso","['Services aux entreprises', 'Productivité', 'réseau social', 'associations', 'Application', 'BtoB', 'BtoC', 'communauté', 'membre']","Communiquez pour avancer ! Facilitez la communication de votre communauté pour faire avancer vos projets"
"MY MOOC","['SSII & NTIC', 'Curation web, Moteur de recherche', 'tripadvisor', 'formation', 'en ligne', 'e-learning', 'BtoB', 'BtoC']","Le tripadvisor de la formation en ligne"
"ARTMOLECULE","['Santé, Biotech, Chimie', 'Diagnostique, Analyse', 'Synthèse à façon', 'recherche', 'innovante', 'BtoB']","Synthèse à façon pour la recherche innovante"
"CLASSCALL","['Education, Apprentissage', 'solution', 'simple', 'présentations interactives', 'formation', 'BtoB', 'BtoC']","La solution la plus simple pour les présentations interactives et la formation"
"ONEGUM","['Restauration, Cuisine, Alimentation', 'Produits conditionnés', 'chewing-gum', 'énergisant', 'BtoC']","Un chewing-gum énergisant"
"SILLY SNAKE","['Jeux, Jouets', 'jeu', 'délirant', 'accro', 'divertissement', 'BtoC']","Un jeu délirant qui vous rendra accro"
"LES HABITUES","['Finance', 'Paiement, Transaction', 'compte', 'commerçant', 'BtoB', 'BtoC']","Mon compte chez mon commerçant"
"CABINE","['Mode, Textile, Beauté', 'Accessoires', 'Essayez', 'gratuitement', 'chez vous', 'tendances', 'chaussures', 'BtoC']","Essayez gratuitement chez vous les dernières tendances chaussures"
"SEEKAMPUS","['Emploi, Job', 'Identifiez', 'futurs talents', 'quelques clics', 'BtoB', 'BtoC']","Identifiez où se trouvent vos futurs talents en quelques clics"
"SETKEEPER","['SSII & NTIC', 'Cloud', 'Préparez', 'tournages', 'simplement', 'BtoB']","Préparez vos tournages plus simplement"
"LE BARDA","['SSII & NTIC', 'Internet', 'collections', 'objets singuliers', 'thèmes', 'inspiration', 'BtoC', 'CtoC']","Des collections d’objets singuliers associées à des thèmes d’inspiration"
"YOUTRANSACTOR","['Services aux entreprises', 'Productivité', 'outil', 'transactions', 'environnement difficile', 'Payments', 'Card present', 'Electronic Money', 'Ticketing', 'BtoB']","Outil destiné aux professionnels réalisant un grand nombre de transactions et ce dans un environnement difficile"
"LA PHASE 5","['Services aux entreprises', 'Marketing, communication', 'communication digitale', 'web', 'mobile', 'installation', 'santé', 'biotech', 'BtoB']","Studio interactif & Instructif"
"WITBE","['SSII & NTIC', 'Cloud', 'Technologies', 'Test', 'Monitoring', 'QoE', 'BtoB']","Technologies de Test & Monitoring QoE"
"TARGEDYS","['Santé, Biotech, Chimie', 'Pharmaceutique', 'Développe', 'solutions novatrices', 'régulation', 'appétit', 'microbiome', 'BtoB']","Développe des solutions novatrices pour la régulation de l’appétit basées sur le microbiome"
"POP IN EVENTS","['Voyage, Hébergement', 'Conçoit', 'édite', 'organise', 'événements', 'originaux', 'jeu', 'expérience', 'BtoB', 'BtoC']","Conçoit, édite et organise des événements originaux basés sur le jeu et l'expérience"
"DAGOMA","['Electronique & Composants', 'Impression 3D', '3D', 'Imprimante 3D', 'Impression 3D']","Créateur d'imprimantes 3D Made in France"
"ATELIER NATURE","['Voyage, Hébergement', 'découverte', 'touristique', 'application', 'mobile', 'BtoB']","Réinventons la découverte touristique"
"APPLISERV","['Services aux entreprises', 'Productivité', 'logiciels', 'hébergés', 'innovants', 'aide à la décision', 'planification de missions', 'gestion d’équipes', 'suivi d’interventions', 'géo localisées', 'BtoB']","Une suite de logiciels hébergés innovants d’aide à la décision, de planification de missions, de gestion d’équipes et de suivi d’interventions géo localisées"
"SNAIL","['Electronique & Composants', 'Multimedia, Divertissement', 'chargeur', 'design', 'smartphones', 'tablettes', 'fil retractable', 'BtoC']","Le premier chargeur design au monde pour smartphones et tablettes doté d’un fil retractable"
"OBIPOP.COM","['Art, Culture, Loisirs, Sport', 'Sortie', 'Idées', 'sorties', 'loisirs', 'partout en France', 'BtoB', 'BtoC']","Idées de sorties et loisirs partout en France"
